"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill","position","gen","row","col"
"ILEMUC07_SH_01","ILEMUC","07","SH","ILEMUC07_SH","01","CL2","cool","long","chill2",50,"ILE",2,7
"FAGGRA13_HF_07","FAGGRA","13","HF","FAGGRA13_HF","07","CL2","cool","long","chill2",50,"FAG",2,7
"BETALL10_HF_02","BETALL","10","HF","BETALL10_HF","02","CL2","cool","long","chill2",51,"BET",3,7
"ACESAC99_HF_09","ACESAC","99","HF","ACESAC99_HF","09","CL2","cool","long","chill2",51,"ACE",3,7
"BETPAP09_SH_03","BETPAP","09","SH","BETPAP09_SH","03","CL2","cool","long","chill2",52,"BET",4,7
"ACESAC07_SH_07","ACESAC","07","SH","ACESAC07_SH","07","CL2","cool","long","chill2",52,"ACE",4,7
"ACESAC10_HF_04","ACESAC","10","HF","ACESAC10_HF","04","CL2","cool","long","chill2",53,"ACE",5,7
"POPGRA08_SH_11","POPGRA","08","SH","POPGRA08_SH","11","CL2","cool","long","chill2",53,"POP",5,7
"ACEPEN01_HF_09","ACEPEN","01","HF","ACEPEN01_HF","09","CL2","cool","long","chill2",54,"ACE",6,7
"VIBCAS02_HF_03","VIBCAS","02","HF","VIBCAS02_HF","03","CL2","cool","long","chill2",54,"VIB",6,7
"BETALL16_HF_01","BETALL","16","HF","BETALL16_HF","01","CL2","cool","long","chill2",55,"BET",7,7
"ILEMUC07_HF_04","ILEMUC","07","HF","ILEMUC07_HF","04","CL2","cool","long","chill2",55,"ILE",7,7
"QUERUB20_HF_11","QUERUB","20","HF","QUERUB20_HF","11","CL2","cool","long","chill2",56,"QUE",8,7
"POPGRA05_HF_08","POPGRA","05","HF","POPGRA05_HF","08","CL2","cool","long","chill2",56,"POP",8,7
"VIBCAS04_HF_01","VIBCAS","04","HF","VIBCAS04_HF","01","CL2","cool","long","chill2",57,"VIB",1,8
"ACEPEN11_SH_02","ACEPEN","11","SH","ACEPEN11_SH","02","CL2","cool","long","chill2",57,"ACE",1,8
"FAGGRA07_SH_09","FAGGRA","07","SH","FAGGRA07_SH","09","CL2","cool","long","chill2",58,"FAG",2,8
"ILEMUC03_HF_10","ILEMUC","03","HF","ILEMUC03_HF","10","CL2","cool","long","chill2",58,"ILE",2,8
"VIBCAS07_SH_08","VIBCAS","07","SH","VIBCAS07_SH","08","CL2","cool","long","chill2",59,"VIB",3,8
"ACERUB08_SH_05","ACERUB","08","SH","ACERUB08_SH","05","CL2","cool","long","chill2",59,"ACE",3,8
"ACEPEN07_SH_08","ACEPEN","07","SH","ACEPEN07_SH","08","CL2","cool","long","chill2",60,"ACE",4,8
"BETPAP07_HF_05","BETPAP","07","HF","BETPAP07_HF","05","CL2","cool","long","chill2",60,"BET",4,8
"BETPAP08_SH_06","BETPAP","08","SH","BETPAP08_SH","06","CL2","cool","long","chill2",61,"BET",5,8
"POPGRA06_HF_10","POPGRA","06","HF","POPGRA06_HF","10","CL2","cool","long","chill2",61,"POP",5,8
"BETPAP06_SH_07","BETPAP","06","SH","BETPAP06_SH","07","CL2","cool","long","chill2",62,"BET",6,8
"ACESAC07_HF_05","ACESAC","07","HF","ACESAC07_HF","05","CL2","cool","long","chill2",62,"ACE",6,8
"FAGGRA05_SH_09","FAGGRA","05","SH","FAGGRA05_SH","09","CL2","cool","long","chill2",63,"FAG",7,8
"BETPAP06_HF_06","BETPAP","06","HF","BETPAP06_HF","06","CL2","cool","long","chill2",63,"BET",7,8
"VIBCAS01_SH_02","VIBCAS","01","SH","VIBCAS01_SH","02","CL2","cool","long","chill2",64,"VIB",8,8
"BETALL10_SH_01","BETALL","10","SH","BETALL10_SH","01","CL2","cool","long","chill2",64,"BET",8,8
"ILEMUC04_HF_08","ILEMUC","04","HF","ILEMUC04_HF","08","CL2","cool","long","chill2",65,"ILE",1,9
"BETPAP07_SH_04","BETPAP","07","SH","BETPAP07_SH","04","CL2","cool","long","chill2",65,"BET",1,9
"ACERUB06_SH_11","ACERUB","06","SH","ACERUB06_SH","11","CS2","cool","short","chill2",1,"ACE",1,1
"BETPAP10_SH_10","BETPAP","10","SH","BETPAP10_SH","10","CS2","cool","short","chill2",1,"BET",1,1
"QUERUB23_HF_08","QUERUB","23","HF","QUERUB23_HF","08","CS2","cool","short","chill2",2,"QUE",2,1
"POPGRA06_SH_11","POPGRA","06","SH","POPGRA06_SH","11","CS2","cool","short","chill2",2,"POP",2,1
"ACERUB05_SH_04","ACERUB","05","SH","ACERUB05_SH","04","CS2","cool","short","chill2",3,"ACE",3,1
"BETALL18_HF_04","BETALL","18","HF","BETALL18_HF","04","CS2","cool","short","chill2",3,"BET",3,1
"BETPAP06_SH_12","BETPAP","06","SH","BETPAP06_SH","12","CS2","cool","short","chill2",4,"BET",4,1
"VIBCAS04_HF_08","VIBCAS","04","HF","VIBCAS04_HF","08","CS2","cool","short","chill2",4,"VIB",4,1
"POPGRA06_HF_02","POPGRA","06","HF","POPGRA06_HF","02","CS2","cool","short","chill2",5,"POP",5,1
"FAGGRA11_HF_02","FAGGRA","11","HF","FAGGRA11_HF","02","CS2","cool","short","chill2",5,"FAG",5,1
"FAGGRA07_SH_01","FAGGRA","07","SH","FAGGRA07_SH","01","CS2","cool","short","chill2",6,"FAG",6,1
"ACEPEN12_HF_11","ACEPEN","12","HF","ACEPEN12_HF","11","CS2","cool","short","chill2",6,"ACE",6,1
"BETALL03_SH_11","BETALL","03","SH","BETALL03_SH","11","CS2","cool","short","chill2",7,"BET",7,1
"ILEMUC04_SH_11","ILEMUC","04","SH","ILEMUC04_SH","11","CS2","cool","short","chill2",7,"ILE",7,1
"ACESAC09_SH_09","ACESAC","09","SH","ACESAC09_SH","09","CS2","cool","short","chill2",8,"ACE",8,1
"VIBLAN06_SH_02","VIBLAN","06","SH","VIBLAN06_SH","02","CS2","cool","short","chill2",8,"VIB",8,1
"ACERUB10_HF_06","ACERUB","10","HF","ACERUB10_HF","06","CS2","cool","short","chill2",9,"ACE",1,2
"BETALL10_HF_12","BETALL","10","HF","BETALL10_HF","12","CS2","cool","short","chill2",9,"BET",1,2
"FAGGRA05_SH_04","FAGGRA","05","SH","FAGGRA05_SH","04","CS2","cool","short","chill2",10,"FAG",2,2
"VIBCAS04_SH_05","VIBCAS","04","SH","VIBCAS04_SH","05","CS2","cool","short","chill2",10,"VIB",2,2
"BETPAP14_HF_03","BETPAP","14","HF","BETPAP14_HF","03","CS2","cool","short","chill2",11,"BET",3,2
"QUERUB05_SH_10","QUERUB","05","SH","QUERUB05_SH","10","CS2","cool","short","chill2",11,"QUE",3,2
"FAGGRA14_HF_06","FAGGRA","14","HF","FAGGRA14_HF","06","CS2","cool","short","chill2",12,"FAG",4,2
"BETPAP09_HF_03","BETPAP","09","HF","BETPAP09_HF","03","CS2","cool","short","chill2",12,"BET",4,2
"POPGRA07_HF_12","POPGRA","07","HF","POPGRA07_HF","12","CS2","cool","short","chill2",13,"POP",5,2
"VIBLAN09_SH_12","VIBLAN","09","SH","VIBLAN09_SH","12","CS2","cool","short","chill2",13,"VIB",5,2
"VIBLAN07_SH_03","VIBLAN","07","SH","VIBLAN07_SH","03","CS2","cool","short","chill2",14,"VIB",6,2
"ILEMUC04_HF_12","ILEMUC","04","HF","ILEMUC04_HF","12","CS2","cool","short","chill2",14,"ILE",6,2
"BETALL09_SH_08","BETALL","09","SH","BETALL09_SH","08","CS2","cool","short","chill2",15,"BET",7,2
"ACERUB08_SH_06","ACERUB","08","SH","ACERUB08_SH","06","CS2","cool","short","chill2",15,"ACE",7,2
"ACERUB07_SH_03","ACERUB","07","SH","ACERUB07_SH","03","CS2","cool","short","chill2",16,"ACE",8,2
"BETPAP13_HF_08","BETPAP","13","HF","BETPAP13_HF","08","CS2","cool","short","chill2",16,"BET",8,2
"BETALL19_HF_02","BETALL","19","HF","BETALL19_HF","02","CS2","cool","short","chill2",17,"BET",1,3
"ACEPEN08_SH_01","ACEPEN","08","SH","ACEPEN08_SH","01","CS2","cool","short","chill2",17,"ACE",1,3
"ACERUB09_SH_03","ACERUB","09","SH","ACERUB09_SH","03","CS2","cool","short","chill2",18,"ACE",2,3
"FAGGRA10_HF_07","FAGGRA","10","HF","FAGGRA10_HF","07","CS2","cool","short","chill2",18,"FAG",2,3
"ACERUB14_HF_09","ACERUB","14","HF","ACERUB14_HF","09","CS2","cool","short","chill2",19,"ACE",3,3
"ILEMUC03_SH_07","ILEMUC","03","SH","ILEMUC03_SH","07","CS2","cool","short","chill2",19,"ILE",3,3
"BETALL17_HF_02","BETALL","17","HF","BETALL17_HF","02","CS2","cool","short","chill2",20,"BET",4,3
"VIBCAS06_SH_02","VIBCAS","06","SH","VIBCAS06_SH","02","CS2","cool","short","chill2",20,"VIB",4,3
"ACESAC05_HF_09","ACESAC","05","HF","ACESAC05_HF","09","CS2","cool","short","chill2",21,"ACE",5,3
"VIBCAS02_HF_01","VIBCAS","02","HF","VIBCAS02_HF","01","CS2","cool","short","chill2",21,"VIB",5,3
"BETALL20_HF_10","BETALL","20","HF","BETALL20_HF","10","CS2","cool","short","chill2",22,"BET",6,3
"QUERUB07_SH_12","QUERUB","07","SH","QUERUB07_SH","12","CS2","cool","short","chill2",22,"QUE",6,3
"BETPAP06_HF_03","BETPAP","06","HF","BETPAP06_HF","03","CS2","cool","short","chill2",23,"BET",7,3
"POPGRA02_SH_03","POPGRA","02","SH","POPGRA02_SH","03","CS2","cool","short","chill2",23,"POP",7,3
"ILEMUC05_SH_03","ILEMUC","05","SH","ILEMUC05_SH","03","CS2","cool","short","chill2",24,"ILE",8,3
"VIBCAS01_SH_04","VIBCAS","01","SH","VIBCAS01_SH","04","CS2","cool","short","chill2",24,"VIB",8,3
"VIBCAS08_SH_09","VIBCAS","08","SH","VIBCAS08_SH","09","CS2","cool","short","chill2",25,"VIB",1,4
"ACESAC02_SH_12","ACESAC","02","SH","ACESAC02_SH","12","CS2","cool","short","chill2",25,"ACE",1,4
"ACERUB11_HF_09","ACERUB","11","HF","ACERUB11_HF","09","CS2","cool","short","chill2",26,"ACE",2,4
"FAGGRA06_SH_03","FAGGRA","06","SH","FAGGRA06_SH","03","CS2","cool","short","chill2",26,"FAG",2,4
"ACESAC03_SH_10","ACESAC","03","SH","ACESAC03_SH","10","CS2","cool","short","chill2",27,"ACE",3,4
"VIBLAN02_SH_11","VIBLAN","02","SH","VIBLAN02_SH","11","CS2","cool","short","chill2",27,"VIB",3,4
"BETALL02_SH_08","BETALL","02","SH","BETALL02_SH","08","CS2","cool","short","chill2",28,"BET",4,4
"ACEPEN03_HF_04","ACEPEN","03","HF","ACEPEN03_HF","04","CS2","cool","short","chill2",28,"ACE",4,4
"BETPAP07_SH_08","BETPAP","07","SH","BETPAP07_SH","08","CS2","cool","short","chill2",29,"BET",5,4
"VIBLAN10_HF_01","VIBLAN","10","HF","VIBLAN10_HF","01","CS2","cool","short","chill2",29,"VIB",5,4
"ACESAC07_HF_04","ACESAC","07","HF","ACESAC07_HF","04","CS2","cool","short","chill2",30,"ACE",6,4
"POPGRA05_SH_08","POPGRA","05","SH","POPGRA05_SH","08","CS2","cool","short","chill2",30,"POP",6,4
"ACESAC99_HF_04","ACESAC","99","HF","ACESAC99_HF","04","CS2","cool","short","chill2",31,"ACE",7,4
"QUERUB17_HF_06","QUERUB","17","HF","QUERUB17_HF","06","CS2","cool","short","chill2",31,"QUE",7,4
"ILEMUC06_HF_06","ILEMUC","06","HF","ILEMUC06_HF","06","CS2","cool","short","chill2",32,"ILE",8,4
"VIBCAS07_HF_11","VIBCAS","07","HF","VIBCAS07_HF","11","CS2","cool","short","chill2",32,"VIB",8,4
"BETALL16_HF_02","BETALL","16","HF","BETALL16_HF","02","CS2","cool","short","chill2",33,"BET",1,5
"VIBCAS10_HF_04","VIBCAS","10","HF","VIBCAS10_HF","04","CS2","cool","short","chill2",33,"VIB",1,5
"BETPAP09_SH_12","BETPAP","09","SH","BETPAP09_SH","12","CS2","cool","short","chill2",34,"BET",2,5
"FAGGRA02_SH_11","FAGGRA","02","SH","FAGGRA02_SH","11","CS2","cool","short","chill2",34,"FAG",2,5
"ACEPEN04_SH_06","ACEPEN","04","SH","ACEPEN04_SH","06","CS2","cool","short","chill2",35,"ACE",3,5
"POPGRA03_HF_10","POPGRA","03","HF","POPGRA03_HF","10","CS2","cool","short","chill2",35,"POP",3,5
"ACEPEN04_HF_09","ACEPEN","04","HF","ACEPEN04_HF","09","CS2","cool","short","chill2",36,"ACE",4,5
"QUERUB16_HF_05","QUERUB","16","HF","QUERUB16_HF","05","CS2","cool","short","chill2",36,"QUE",4,5
"ACERUB10_SH_07","ACERUB","10","SH","ACERUB10_SH","07","CS2","cool","short","chill2",37,"ACE",5,5
"POPGRA04_SH_08","POPGRA","04","SH","POPGRA04_SH","08","CS2","cool","short","chill2",37,"POP",5,5
"FAGGRA03_HF_08","FAGGRA","03","HF","FAGGRA03_HF","08","CS2","cool","short","chill2",38,"FAG",6,5
"VIBCAS07_SH_10","VIBCAS","07","SH","VIBCAS07_SH","10","CS2","cool","short","chill2",38,"VIB",6,5
"POPGRA01_SH_11","POPGRA","01","SH","POPGRA01_SH","11","CS2","cool","short","chill2",39,"POP",7,5
"QUERUB04_SH_02","QUERUB","04","SH","QUERUB04_SH","02","CS2","cool","short","chill2",39,"QUE",7,5
"ILEMUC05_HF_11","ILEMUC","05","HF","ILEMUC05_HF","11","CS2","cool","short","chill2",40,"ILE",8,5
"VIBLAN04_SH_04","VIBLAN","04","SH","VIBLAN04_SH","04","CS2","cool","short","chill2",40,"VIB",8,5
"ACESAC99_SH_11","ACESAC","99","SH","ACESAC99_SH","11","CS2","cool","short","chill2",41,"ACE",1,6
"ILEMUC06_SH_02","ILEMUC","06","SH","ILEMUC06_SH","02","CS2","cool","short","chill2",41,"ILE",1,6
"BETPAP15_HF_05","BETPAP","15","HF","BETPAP15_HF","05","CS2","cool","short","chill2",42,"BET",2,6
"ACERUB99_HF_05","ACERUB","99","HF","ACERUB99_HF","05","CS2","cool","short","chill2",42,"ACE",2,6
"ACESAC10_HF_08","ACESAC","10","HF","ACESAC10_HF","08","CS2","cool","short","chill2",43,"ACE",3,6
"VIBLAN11_HF_10","VIBLAN","11","HF","VIBLAN11_HF","10","CS2","cool","short","chill2",43,"VIB",3,6
"VIBLAN09_HF_09","VIBLAN","09","HF","VIBLAN09_HF","09","CS2","cool","short","chill2",44,"VIB",4,6
"POPGRA05_HF_07","POPGRA","05","HF","POPGRA05_HF","07","CS2","cool","short","chill2",44,"POP",4,6
"ACEPEN07_SH_11","ACEPEN","07","SH","ACEPEN07_SH","11","CS2","cool","short","chill2",45,"ACE",5,6
"VIBLAN05_SH_12","VIBLAN","05","SH","VIBLAN05_SH","12","CS2","cool","short","chill2",45,"VIB",5,6
"VIBCAS03_HF_08","VIBCAS","03","HF","VIBCAS03_HF","08","CS2","cool","short","chill2",46,"VIB",6,6
"ILEMUC07_SH_07","ILEMUC","07","SH","ILEMUC07_SH","07","CS2","cool","short","chill2",46,"ILE",6,6
"QUERUB21_HF_12","QUERUB","21","HF","QUERUB21_HF","12","CS2","cool","short","chill2",47,"QUE",7,6
"ACEPEN02_HF_05","ACEPEN","02","HF","ACEPEN02_HF","05","CS2","cool","short","chill2",47,"ACE",7,6
"QUERUB20_HF_08","QUERUB","20","HF","QUERUB20_HF","08","CS2","cool","short","chill2",48,"QUE",8,6
"VIBCAS05_SH_03","VIBCAS","05","SH","VIBCAS05_SH","03","CS2","cool","short","chill2",48,"VIB",8,6
"BETALL08_SH_12","BETALL","08","SH","BETALL08_SH","12","CS2","cool","short","chill2",49,"BET",1,7
"ACESAC02_HF_09","ACESAC","02","HF","ACESAC02_HF","09","CS2","cool","short","chill2",49,"ACE",1,7
"POPGRA08_SH_05","POPGRA","08","SH","POPGRA08_SH","05","CS2","cool","short","chill2",50,"POP",2,7
"BETPAP04_SH_08","BETPAP","04","SH","BETPAP04_SH","08","CS2","cool","short","chill2",50,"BET",2,7
"ACESAC07_SH_03","ACESAC","07","SH","ACESAC07_SH","03","CS2","cool","short","chill2",51,"ACE",3,7
"FAGGRA04_SH_07","FAGGRA","04","SH","FAGGRA04_SH","07","CS2","cool","short","chill2",51,"FAG",3,7
"QUERUB08_SH_11","QUERUB","08","SH","QUERUB08_SH","11","CS2","cool","short","chill2",52,"QUE",4,7
"BETPAP08_SH_12","BETPAP","08","SH","BETPAP08_SH","12","CS2","cool","short","chill2",52,"BET",4,7
"ACERUB13_HF_08","ACERUB","13","HF","ACERUB13_HF","08","CS2","cool","short","chill2",53,"ACE",5,7
"VIBCAS08_HF_03","VIBCAS","08","HF","VIBCAS08_HF","03","CS2","cool","short","chill2",53,"VIB",5,7
"FAGGRA08_SH_08","FAGGRA","08","SH","FAGGRA08_SH","08","CS2","cool","short","chill2",54,"FAG",6,7
"QUERUB15_HF_04","QUERUB","15","HF","QUERUB15_HF","04","CS2","cool","short","chill2",54,"QUE",6,7
"FAGGRA13_HF_09","FAGGRA","13","HF","FAGGRA13_HF","09","CS2","cool","short","chill2",55,"FAG",7,7
"ACESAC10_SH_06","ACESAC","10","SH","ACESAC10_SH","06","CS2","cool","short","chill2",55,"ACE",7,7
"QUERUB06_SH_07","QUERUB","06","SH","QUERUB06_SH","07","CS2","cool","short","chill2",56,"QUE",8,7
"BETPAP07_HF_06","BETPAP","07","HF","BETPAP07_HF","06","CS2","cool","short","chill2",56,"BET",8,7
"ACEPEN01_HF_10","ACEPEN","01","HF","ACEPEN01_HF","10","CS2","cool","short","chill2",57,"ACE",1,8
"ILEMUC01_SH_04","ILEMUC","01","SH","ILEMUC01_SH","04","CS2","cool","short","chill2",57,"ILE",1,8
"ACEPEN11_HF_03","ACEPEN","11","HF","ACEPEN11_HF","03","CS2","cool","short","chill2",58,"ACE",2,8
"VIBLAN03_HF_08","VIBLAN","03","HF","VIBLAN03_HF","08","CS2","cool","short","chill2",58,"VIB",2,8
"QUERUB10_SH_01","QUERUB","10","SH","QUERUB10_SH","01","CS2","cool","short","chill2",59,"QUE",3,8
"ILEMUC07_HF_12","ILEMUC","07","HF","ILEMUC07_HF","12","CS2","cool","short","chill2",59,"ILE",3,8
"ACEPEN11_SH_11","ACEPEN","11","SH","ACEPEN11_SH","11","CS2","cool","short","chill2",60,"ACE",4,8
"FAGGRA09_HF_12","FAGGRA","09","HF","FAGGRA09_HF","12","CS2","cool","short","chill2",60,"FAG",4,8
"ACESAC06_HF_10","ACESAC","06","HF","ACESAC06_HF","10","CS2","cool","short","chill2",61,"ACE",5,8
"POPGRA02_HF_01","POPGRA","02","HF","POPGRA02_HF","01","CS2","cool","short","chill2",61,"POP",5,8
"BETALL10_SH_11","BETALL","10","SH","BETALL10_SH","11","CS2","cool","short","chill2",62,"BET",6,8
"VIBLAN04_HF_08","VIBLAN","04","HF","VIBLAN04_HF","08","CS2","cool","short","chill2",62,"VIB",6,8
"BETALL01_SH_03","BETALL","01","SH","BETALL01_SH","03","CS2","cool","short","chill2",63,"BET",7,8
"ACEPEN09_SH_07","ACEPEN","09","SH","ACEPEN09_SH","07","CS2","cool","short","chill2",63,"ACE",7,8
"ACEPEN06_SH_05","ACEPEN","06","SH","ACEPEN06_SH","05","CS2","cool","short","chill2",64,"ACE",8,8
"ILEMUC03_HF_06","ILEMUC","03","HF","ILEMUC03_HF","06","CS2","cool","short","chill2",64,"ILE",8,8
"VIBLAN12_HF_10","VIBLAN","12","HF","VIBLAN12_HF","10","CS2","cool","short","chill2",65,"VIB",1,9
"ILEMUC08_HF_10","ILEMUC","08","HF","ILEMUC08_HF","10","CS2","cool","short","chill2",65,"ILE",1,9
"BETPAP06_HF_09","BETPAP","06","HF","BETPAP06_HF","09","WS2","warm","short","chill2",1,"BET",1,1
"FAGGRA04_SH_11","FAGGRA","04","SH","FAGGRA04_SH","11","WS2","warm","short","chill2",1,"FAG",1,1
"ACERUB05_SH_01","ACERUB","05","SH","ACERUB05_SH","01","WS2","warm","short","chill2",2,"ACE",2,1
"QUERUB08_SH_04","QUERUB","08","SH","QUERUB08_SH","04","WS2","warm","short","chill2",2,"QUE",2,1
"VIBLAN03_HF_11","VIBLAN","03","HF","VIBLAN03_HF","11","WS2","warm","short","chill2",3,"VIB",3,1
"POPGRA07_HF_02","POPGRA","07","HF","POPGRA07_HF","02","WS2","warm","short","chill2",3,"POP",3,1
"ACEPEN04_SH_12","ACEPEN","04","SH","ACEPEN04_SH","12","WS2","warm","short","chill2",4,"ACE",4,1
"VIBLAN10_HF_03","VIBLAN","10","HF","VIBLAN10_HF","03","WS2","warm","short","chill2",4,"VIB",4,1
"BETPAP08_SH_03","BETPAP","08","SH","BETPAP08_SH","03","WS2","warm","short","chill2",5,"BET",5,1
"ACERUB07_SH_10","ACERUB","07","SH","ACERUB07_SH","10","WS2","warm","short","chill2",5,"ACE",5,1
"ACESAC09_SH_03","ACESAC","09","SH","ACESAC09_SH","03","WS2","warm","short","chill2",6,"ACE",6,1
"VIBLAN11_HF_04","VIBLAN","11","HF","VIBLAN11_HF","04","WS2","warm","short","chill2",6,"VIB",6,1
"FAGGRA10_HF_02","FAGGRA","10","HF","FAGGRA10_HF","02","WS2","warm","short","chill2",7,"FAG",7,1
"ACEPEN03_HF_07","ACEPEN","03","HF","ACEPEN03_HF","07","WS2","warm","short","chill2",7,"ACE",7,1
"ACEPEN08_SH_08","ACEPEN","08","SH","ACEPEN08_SH","08","WS2","warm","short","chill2",8,"ACE",8,1
"VIBCAS05_SH_02","VIBCAS","05","SH","VIBCAS05_SH","02","WS2","warm","short","chill2",8,"VIB",8,1
"VIBLAN12_HF_07","VIBLAN","12","HF","VIBLAN12_HF","07","WS2","warm","short","chill2",9,"VIB",1,2
"ILEMUC03_HF_04","ILEMUC","03","HF","ILEMUC03_HF","04","WS2","warm","short","chill2",9,"ILE",1,2
"VIBCAS07_SH_12","VIBCAS","07","SH","VIBCAS07_SH","12","WS2","warm","short","chill2",10,"VIB",2,2
"BETPAP07_HF_03","BETPAP","07","HF","BETPAP07_HF","03","WS2","warm","short","chill2",10,"BET",2,2
"ACERUB99_HF_02","ACERUB","99","HF","ACERUB99_HF","02","WS2","warm","short","chill2",11,"ACE",3,2
"BETPAP09_HF_08","BETPAP","09","HF","BETPAP09_HF","08","WS2","warm","short","chill2",11,"BET",3,2
"ILEMUC05_SH_09","ILEMUC","05","SH","ILEMUC05_SH","09","WS2","warm","short","chill2",12,"ILE",4,2
"ACEPEN04_HF_08","ACEPEN","04","HF","ACEPEN04_HF","08","WS2","warm","short","chill2",12,"ACE",4,2
"BETPAP06_SH_01","BETPAP","06","SH","BETPAP06_SH","01","WS2","warm","short","chill2",13,"BET",5,2
"ACERUB09_SH_04","ACERUB","09","SH","ACERUB09_SH","04","WS2","warm","short","chill2",13,"ACE",5,2
"POPGRA08_SH_03","POPGRA","08","SH","POPGRA08_SH","03","WS2","warm","short","chill2",14,"POP",6,2
"ILEMUC07_HF_09","ILEMUC","07","HF","ILEMUC07_HF","09","WS2","warm","short","chill2",14,"ILE",6,2
"ACERUB10_HF_12","ACERUB","10","HF","ACERUB10_HF","12","WS2","warm","short","chill2",15,"ACE",7,2
"QUERUB16_HF_01","QUERUB","16","HF","QUERUB16_HF","01","WS2","warm","short","chill2",15,"QUE",7,2
"QUERUB15_HF_01","QUERUB","15","HF","QUERUB15_HF","01","WS2","warm","short","chill2",16,"QUE",8,2
"BETALL19_HF_01","BETALL","19","HF","BETALL19_HF","01","WS2","warm","short","chill2",16,"BET",8,2
"QUERUB05_SH_02","QUERUB","05","SH","QUERUB05_SH","02","WS2","warm","short","chill2",17,"QUE",1,3
"BETALL17_HF_04","BETALL","17","HF","BETALL17_HF","04","WS2","warm","short","chill2",17,"BET",1,3
"BETPAP07_SH_09","BETPAP","07","SH","BETPAP07_SH","09","WS2","warm","short","chill2",18,"BET",2,3
"FAGGRA06_SH_05","FAGGRA","06","SH","FAGGRA06_SH","05","WS2","warm","short","chill2",18,"FAG",2,3
"BETALL16_HF_04","BETALL","16","HF","BETALL16_HF","04","WS2","warm","short","chill2",19,"BET",3,3
"ACEPEN01_HF_11","ACEPEN","01","HF","ACEPEN01_HF","11","WS2","warm","short","chill2",19,"ACE",3,3
"FAGGRA03_HF_06","FAGGRA","03","HF","FAGGRA03_HF","06","WS2","warm","short","chill2",20,"FAG",4,3
"ACESAC03_SH_02","ACESAC","03","SH","ACESAC03_SH","02","WS2","warm","short","chill2",20,"ACE",4,3
"QUERUB23_HF_03","QUERUB","23","HF","QUERUB23_HF","03","WS2","warm","short","chill2",21,"QUE",5,3
"VIBLAN06_SH_12","VIBLAN","06","SH","VIBLAN06_SH","12","WS2","warm","short","chill2",21,"VIB",5,3
"ACERUB11_HF_12","ACERUB","11","HF","ACERUB11_HF","12","WS2","warm","short","chill2",22,"ACE",6,3
"ILEMUC01_SH_01","ILEMUC","01","SH","ILEMUC01_SH","01","WS2","warm","short","chill2",22,"ILE",6,3
"ACESAC99_SH_09","ACESAC","99","SH","ACESAC99_SH","09","WS2","warm","short","chill2",23,"ACE",7,3
"FAGGRA14_HF_12","FAGGRA","14","HF","FAGGRA14_HF","12","WS2","warm","short","chill2",23,"FAG",7,3
"BETPAP15_HF_06","BETPAP","15","HF","BETPAP15_HF","06","WS2","warm","short","chill2",24,"BET",8,3
"POPGRA04_SH_05","POPGRA","04","SH","POPGRA04_SH","05","WS2","warm","short","chill2",24,"POP",8,3
"POPGRA06_HF_07","POPGRA","06","HF","POPGRA06_HF","07","WS2","warm","short","chill2",25,"POP",1,4
"VIBLAN09_HF_10","VIBLAN","09","HF","VIBLAN09_HF","10","WS2","warm","short","chill2",25,"VIB",1,4
"ILEMUC06_HF_04","ILEMUC","06","HF","ILEMUC06_HF","04","WS2","warm","short","chill2",26,"ILE",2,4
"VIBCAS04_SH_03","VIBCAS","04","SH","VIBCAS04_SH","03","WS2","warm","short","chill2",26,"VIB",2,4
"VIBCAS07_HF_09","VIBCAS","07","HF","VIBCAS07_HF","09","WS2","warm","short","chill2",27,"VIB",3,4
"ACESAC06_HF_01","ACESAC","06","HF","ACESAC06_HF","01","WS2","warm","short","chill2",27,"ACE",3,4
"QUERUB04_SH_04","QUERUB","04","SH","QUERUB04_SH","04","WS2","warm","short","chill2",28,"QUE",4,4
"VIBLAN04_SH_09","VIBLAN","04","SH","VIBLAN04_SH","09","WS2","warm","short","chill2",28,"VIB",4,4
"VIBLAN04_HF_11","VIBLAN","04","HF","VIBLAN04_HF","11","WS2","warm","short","chill2",29,"VIB",5,4
"ACESAC07_HF_07","ACESAC","07","HF","ACESAC07_HF","07","WS2","warm","short","chill2",29,"ACE",5,4
"BETALL01_SH_07","BETALL","01","SH","BETALL01_SH","07","WS2","warm","short","chill2",30,"BET",6,4
"VIBLAN07_SH_02","VIBLAN","07","SH","VIBLAN07_SH","02","WS2","warm","short","chill2",30,"VIB",6,4
"VIBCAS04_HF_07","VIBCAS","04","HF","VIBCAS04_HF","07","WS2","warm","short","chill2",31,"VIB",7,4
"ILEMUC06_SH_01","ILEMUC","06","SH","ILEMUC06_SH","01","WS2","warm","short","chill2",31,"ILE",7,4
"BETALL09_SH_04","BETALL","09","SH","BETALL09_SH","04","WS2","warm","short","chill2",32,"BET",8,4
"ACEPEN07_SH_07","ACEPEN","07","SH","ACEPEN07_SH","07","WS2","warm","short","chill2",32,"ACE",8,4
"ACEPEN02_HF_03","ACEPEN","02","HF","ACEPEN02_HF","03","WS2","warm","short","chill2",33,"ACE",1,5
"BETALL08_SH_07","BETALL","08","SH","BETALL08_SH","07","WS2","warm","short","chill2",33,"BET",1,5
"ACESAC02_HF_03","ACESAC","02","HF","ACESAC02_HF","03","WS2","warm","short","chill2",34,"ACE",2,5
