"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill","position","gen","row","col"
"ILEMUC01_SH_07","ILEMUC","01","SH","ILEMUC01_SH","07","WL1","warm","long","chill1",49,"ILE",1,7
"VIBCAS08_HF_04","VIBCAS","08","HF","VIBCAS08_HF","04","WL1","warm","long","chill1",49,"VIB",1,7
"BETPAP09_SH_05","BETPAP","09","SH","BETPAP09_SH","05","WL1","warm","long","chill1",50,"BET",2,7
"QUERUB06_SH_09","QUERUB","06","SH","QUERUB06_SH","09","WL1","warm","long","chill1",50,"QUE",2,7
"ACEPEN11_SH_07","ACEPEN","11","SH","ACEPEN11_SH","07","WL1","warm","long","chill1",51,"ACE",3,7
"BETALL16_HF_12","BETALL","16","HF","BETALL16_HF","12","WL1","warm","long","chill1",51,"BET",3,7
"VIBCAS08_SH_04","VIBCAS","08","SH","VIBCAS08_SH","04","WL1","warm","long","chill1",52,"VIB",4,7
"BETALL08_SH_04","BETALL","08","SH","BETALL08_SH","04","WL1","warm","long","chill1",52,"BET",4,7
"VIBCAS06_SH_11","VIBCAS","06","SH","VIBCAS06_SH","11","WL1","warm","long","chill1",53,"VIB",5,7
"QUERUB20_HF_02","QUERUB","20","HF","QUERUB20_HF","02","WL1","warm","long","chill1",53,"QUE",5,7
"VIBCAS01_SH_12","VIBCAS","01","SH","VIBCAS01_SH","12","WL1","warm","long","chill1",54,"VIB",6,7
"ILEMUC08_HF_07","ILEMUC","08","HF","ILEMUC08_HF","07","WL1","warm","long","chill1",54,"ILE",6,7
"QUERUB17_HF_02","QUERUB","17","HF","QUERUB17_HF","02","WL1","warm","long","chill1",55,"QUE",7,7
"FAGGRA10_HF_08","FAGGRA","10","HF","FAGGRA10_HF","08","WL1","warm","long","chill1",55,"FAG",7,7
"POPGRA04_SH_09","POPGRA","04","SH","POPGRA04_SH","09","WL1","warm","long","chill1",56,"POP",8,7
"ACEPEN06_SH_08","ACEPEN","06","SH","ACEPEN06_SH","08","WL1","warm","long","chill1",56,"ACE",8,7
"ACERUB10_HF_02","ACERUB","10","HF","ACERUB10_HF","02","WL1","warm","long","chill1",57,"ACE",1,8
"BETALL17_HF_10","BETALL","17","HF","BETALL17_HF","10","WL1","warm","long","chill1",57,"BET",1,8
"FAGGRA02_SH_09","FAGGRA","02","SH","FAGGRA02_SH","09","WL1","warm","long","chill1",58,"FAG",2,8
"QUERUB08_SH_07","QUERUB","08","SH","QUERUB08_SH","07","WL1","warm","long","chill1",58,"QUE",2,8
"BETPAP04_SH_11","BETPAP","04","SH","BETPAP04_SH","11","WL1","warm","long","chill1",59,"BET",3,8
"ACERUB11_HF_01","ACERUB","11","HF","ACERUB11_HF","01","WL1","warm","long","chill1",59,"ACE",3,8
"ACESAC09_SH_01","ACESAC","09","SH","ACESAC09_SH","01","WL1","warm","long","chill1",60,"ACE",4,8
"VIBCAS07_SH_02","VIBCAS","07","SH","VIBCAS07_SH","02","WL1","warm","long","chill1",60,"VIB",4,8
"BETPAP07_HF_07","BETPAP","07","HF","BETPAP07_HF","07","WL1","warm","long","chill1",61,"BET",5,8
"ACEPEN04_SH_08","ACEPEN","04","SH","ACEPEN04_SH","08","WL1","warm","long","chill1",61,"ACE",5,8
"VIBLAN07_SH_09","VIBLAN","07","SH","VIBLAN07_SH","09","WL1","warm","long","chill1",62,"VIB",6,8
"ACEPEN09_SH_01","ACEPEN","09","SH","ACEPEN09_SH","01","WL1","warm","long","chill1",62,"ACE",6,8
"ILEMUC06_HF_02","ILEMUC","06","HF","ILEMUC06_HF","02","WL1","warm","long","chill1",63,"ILE",7,8
"ACESAC10_SH_10","ACESAC","10","SH","ACESAC10_SH","10","WL1","warm","long","chill1",63,"ACE",7,8
"ILEMUC05_SH_11","ILEMUC","05","SH","ILEMUC05_SH","11","WL1","warm","long","chill1",64,"ILE",8,8
"BETALL01_SH_12","BETALL","01","SH","BETALL01_SH","12","WL1","warm","long","chill1",64,"BET",8,8
"FAGGRA07_SH_05","FAGGRA","07","SH","FAGGRA07_SH","05","WL1","warm","long","chill1",65,"FAG",1,9
"ACEPEN11_HF_12","ACEPEN","11","HF","ACEPEN11_HF","12","WL1","warm","long","chill1",65,"ACE",1,9
"BETPAP14_HF_11","BETPAP","14","HF","BETPAP14_HF","11","WS1","warm","short","chill1",1,"BET",1,1
"FAGGRA11_HF_03","FAGGRA","11","HF","FAGGRA11_HF","03","WS1","warm","short","chill1",1,"FAG",1,1
"VIBLAN09_SH_05","VIBLAN","09","SH","VIBLAN09_SH","05","WS1","warm","short","chill1",2,"VIB",2,1
"ACERUB10_HF_09","ACERUB","10","HF","ACERUB10_HF","09","WS1","warm","short","chill1",2,"ACE",2,1
"QUERUB04_SH_01","QUERUB","04","SH","QUERUB04_SH","01","WS1","warm","short","chill1",3,"QUE",3,1
"BETPAP10_SH_06","BETPAP","10","SH","BETPAP10_SH","06","WS1","warm","short","chill1",3,"BET",3,1
"VIBCAS02_HF_08","VIBCAS","02","HF","VIBCAS02_HF","08","WS1","warm","short","chill1",4,"VIB",4,1
"ACESAC05_HF_10","ACESAC","05","HF","ACESAC05_HF","10","WS1","warm","short","chill1",4,"ACE",4,1
"ACEPEN04_SH_09","ACEPEN","04","SH","ACEPEN04_SH","09","WS1","warm","short","chill1",5,"ACE",5,1
"ILEMUC07_HF_10","ILEMUC","07","HF","ILEMUC07_HF","10","WS1","warm","short","chill1",5,"ILE",5,1
"BETALL10_SH_08","BETALL","10","SH","BETALL10_SH","08","WS1","warm","short","chill1",6,"BET",6,1
"ACEPEN09_SH_09","ACEPEN","09","SH","ACEPEN09_SH","09","WS1","warm","short","chill1",6,"ACE",6,1
"BETALL09_SH_11","BETALL","09","SH","BETALL09_SH","11","WS1","warm","short","chill1",7,"BET",7,1
"FAGGRA09_HF_09","FAGGRA","09","HF","FAGGRA09_HF","09","WS1","warm","short","chill1",7,"FAG",7,1
"VIBLAN07_SH_04","VIBLAN","07","SH","VIBLAN07_SH","04","WS1","warm","short","chill1",8,"VIB",8,1
"QUERUB23_HF_01","QUERUB","23","HF","QUERUB23_HF","01","WS1","warm","short","chill1",8,"QUE",8,1
"BETPAP15_HF_07","BETPAP","15","HF","BETPAP15_HF","07","WS1","warm","short","chill1",9,"BET",1,2
"ACESAC99_SH_12","ACESAC","99","SH","ACESAC99_SH","12","WS1","warm","short","chill1",9,"ACE",1,2
"POPGRA01_SH_01","POPGRA","01","SH","POPGRA01_SH","01","WS1","warm","short","chill1",10,"POP",2,2
"ACERUB06_SH_05","ACERUB","06","SH","ACERUB06_SH","05","WS1","warm","short","chill1",10,"ACE",2,2
"BETALL19_HF_08","BETALL","19","HF","BETALL19_HF","08","WS1","warm","short","chill1",11,"BET",3,2
"ILEMUC05_HF_02","ILEMUC","05","HF","ILEMUC05_HF","02","WS1","warm","short","chill1",11,"ILE",3,2
"ACERUB08_SH_07","ACERUB","08","SH","ACERUB08_SH","07","WS1","warm","short","chill1",12,"ACE",4,2
"VIBCAS08_SH_06","VIBCAS","08","SH","VIBCAS08_SH","06","WS1","warm","short","chill1",12,"VIB",4,2
"QUERUB21_HF_05","QUERUB","21","HF","QUERUB21_HF","05","WS1","warm","short","chill1",13,"QUE",5,2
"BETALL18_HF_08","BETALL","18","HF","BETALL18_HF","08","WS1","warm","short","chill1",13,"BET",5,2
"FAGGRA07_SH_04","FAGGRA","07","SH","FAGGRA07_SH","04","WS1","warm","short","chill1",14,"FAG",6,2
"POPGRA05_HF_11","POPGRA","05","HF","POPGRA05_HF","11","WS1","warm","short","chill1",14,"POP",6,2
"BETPAP13_HF_02","BETPAP","13","HF","BETPAP13_HF","02","WS1","warm","short","chill1",15,"BET",7,2
"ACEPEN06_SH_02","ACEPEN","06","SH","ACEPEN06_SH","02","WS1","warm","short","chill1",15,"ACE",7,2
"VIBCAS07_HF_10","VIBCAS","07","HF","VIBCAS07_HF","10","WS1","warm","short","chill1",16,"VIB",8,2
"FAGGRA14_HF_01","FAGGRA","14","HF","FAGGRA14_HF","01","WS1","warm","short","chill1",16,"FAG",8,2
"QUERUB10_SH_10","QUERUB","10","SH","QUERUB10_SH","10","WS1","warm","short","chill1",17,"QUE",1,3
"BETALL03_SH_12","BETALL","03","SH","BETALL03_SH","12","WS1","warm","short","chill1",17,"BET",1,3
"BETPAP09_HF_02","BETPAP","09","HF","BETPAP09_HF","02","WS1","warm","short","chill1",18,"BET",2,3
"ACERUB07_SH_11","ACERUB","07","SH","ACERUB07_SH","11","WS1","warm","short","chill1",18,"ACE",2,3
"QUERUB17_HF_08","QUERUB","17","HF","QUERUB17_HF","08","WS1","warm","short","chill1",19,"QUE",3,3
"ACEPEN02_HF_04","ACEPEN","02","HF","ACEPEN02_HF","04","WS1","warm","short","chill1",19,"ACE",3,3
"ILEMUC03_HF_08","ILEMUC","03","HF","ILEMUC03_HF","08","WS1","warm","short","chill1",20,"ILE",4,3
"BETPAP08_SH_04","BETPAP","08","SH","BETPAP08_SH","04","WS1","warm","short","chill1",20,"BET",4,3
"ACESAC09_SH_05","ACESAC","09","SH","ACESAC09_SH","05","WS1","warm","short","chill1",21,"ACE",5,3
"POPGRA06_HF_01","POPGRA","06","HF","POPGRA06_HF","01","WS1","warm","short","chill1",21,"POP",5,3
"ACEPEN04_HF_10","ACEPEN","04","HF","ACEPEN04_HF","10","WS1","warm","short","chill1",22,"ACE",6,3
"VIBLAN04_SH_10","VIBLAN","04","SH","VIBLAN04_SH","10","WS1","warm","short","chill1",22,"VIB",6,3
"POPGRA04_SH_06","POPGRA","04","SH","POPGRA04_SH","06","WS1","warm","short","chill1",23,"POP",7,3
"VIBLAN10_HF_04","VIBLAN","10","HF","VIBLAN10_HF","04","WS1","warm","short","chill1",23,"VIB",7,3
"VIBLAN11_HF_11","VIBLAN","11","HF","VIBLAN11_HF","11","WS1","warm","short","chill1",24,"VIB",8,3
"ACEPEN07_SH_03","ACEPEN","07","SH","ACEPEN07_SH","03","WS1","warm","short","chill1",24,"ACE",8,3
"POPGRA08_SH_01","POPGRA","08","SH","POPGRA08_SH","01","WS1","warm","short","chill1",25,"POP",1,4
"VIBLAN05_SH_09","VIBLAN","05","SH","VIBLAN05_SH","09","WS1","warm","short","chill1",25,"VIB",1,4
"FAGGRA10_HF_05","FAGGRA","10","HF","FAGGRA10_HF","05","WS1","warm","short","chill1",26,"FAG",2,4
"ILEMUC05_SH_12","ILEMUC","05","SH","ILEMUC05_SH","12","WS1","warm","short","chill1",26,"ILE",2,4
"BETPAP04_SH_07","BETPAP","04","SH","BETPAP04_SH","07","WS1","warm","short","chill1",27,"BET",3,4
"FAGGRA02_SH_04","FAGGRA","02","SH","FAGGRA02_SH","04","WS1","warm","short","chill1",27,"FAG",3,4
"ILEMUC06_SH_10","ILEMUC","06","SH","ILEMUC06_SH","10","WS1","warm","short","chill1",28,"ILE",4,4
"VIBCAS10_HF_02","VIBCAS","10","HF","VIBCAS10_HF","02","WS1","warm","short","chill1",28,"VIB",4,4
"ACEPEN11_SH_04","ACEPEN","11","SH","ACEPEN11_SH","04","WS1","warm","short","chill1",29,"ACE",5,4
"VIBCAS08_HF_02","VIBCAS","08","HF","VIBCAS08_HF","02","WS1","warm","short","chill1",29,"VIB",5,4
"QUERUB06_SH_03","QUERUB","06","SH","QUERUB06_SH","03","WS1","warm","short","chill1",30,"QUE",6,4
"ACERUB14_HF_06","ACERUB","14","HF","ACERUB14_HF","06","WS1","warm","short","chill1",30,"ACE",6,4
"VIBLAN12_HF_11","VIBLAN","12","HF","VIBLAN12_HF","11","WS1","warm","short","chill1",31,"VIB",7,4
"POPGRA03_HF_02","POPGRA","03","HF","POPGRA03_HF","02","WS1","warm","short","chill1",31,"POP",7,4
"ILEMUC01_SH_08","ILEMUC","01","SH","ILEMUC01_SH","08","WS1","warm","short","chill1",32,"ILE",8,4
"ACERUB09_SH_05","ACERUB","09","SH","ACERUB09_SH","05","WS1","warm","short","chill1",32,"ACE",8,4
"BETPAP07_SH_12","BETPAP","07","SH","BETPAP07_SH","12","WS1","warm","short","chill1",33,"BET",1,5
"FAGGRA05_SH_10","FAGGRA","05","SH","FAGGRA05_SH","10","WS1","warm","short","chill1",33,"FAG",1,5
"ACEPEN11_HF_01","ACEPEN","11","HF","ACEPEN11_HF","01","WS1","warm","short","chill1",34,"ACE",2,5
"BETPAP09_SH_07","BETPAP","09","SH","BETPAP09_SH","07","WS1","warm","short","chill1",34,"BET",2,5
"POPGRA02_SH_07","POPGRA","02","SH","POPGRA02_SH","07","WS1","warm","short","chill1",35,"POP",3,5
"FAGGRA04_SH_10","FAGGRA","04","SH","FAGGRA04_SH","10","WS1","warm","short","chill1",35,"FAG",3,5
"VIBLAN02_SH_06","VIBLAN","02","SH","VIBLAN02_SH","06","WS1","warm","short","chill1",36,"VIB",4,5
"ACESAC07_SH_11","ACESAC","07","SH","ACESAC07_SH","11","WS1","warm","short","chill1",36,"ACE",4,5
"ACERUB13_HF_05","ACERUB","13","HF","ACERUB13_HF","05","WS1","warm","short","chill1",37,"ACE",5,5
"POPGRA02_HF_05","POPGRA","02","HF","POPGRA02_HF","05","WS1","warm","short","chill1",37,"POP",5,5
"ACESAC07_HF_08","ACESAC","07","HF","ACESAC07_HF","08","WS1","warm","short","chill1",38,"ACE",6,5
"VIBLAN04_HF_05","VIBLAN","04","HF","VIBLAN04_HF","05","WS1","warm","short","chill1",38,"VIB",6,5
"ACESAC02_SH_06","ACESAC","02","SH","ACESAC02_SH","06","WS1","warm","short","chill1",39,"ACE",7,5
"VIBCAS04_SH_08","VIBCAS","04","SH","VIBCAS04_SH","08","WS1","warm","short","chill1",39,"VIB",7,5
"VIBCAS03_HF_02","VIBCAS","03","HF","VIBCAS03_HF","02","WS1","warm","short","chill1",40,"VIB",8,5
"FAGGRA13_HF_04","FAGGRA","13","HF","FAGGRA13_HF","04","WS1","warm","short","chill1",40,"FAG",8,5
"BETALL20_HF_12","BETALL","20","HF","BETALL20_HF","12","WS1","warm","short","chill1",41,"BET",1,6
"VIBLAN09_HF_05","VIBLAN","09","HF","VIBLAN09_HF","05","WS1","warm","short","chill1",41,"VIB",1,6
"ACEPEN03_HF_03","ACEPEN","03","HF","ACEPEN03_HF","03","WS1","warm","short","chill1",42,"ACE",2,6
"ILEMUC07_SH_11","ILEMUC","07","SH","ILEMUC07_SH","11","WS1","warm","short","chill1",42,"ILE",2,6
"VIBLAN03_HF_03","VIBLAN","03","HF","VIBLAN03_HF","03","WS1","warm","short","chill1",43,"VIB",3,6
"ACESAC10_SH_01","ACESAC","10","SH","ACESAC10_SH","01","WS1","warm","short","chill1",43,"ACE",3,6
"QUERUB16_HF_11","QUERUB","16","HF","QUERUB16_HF","11","WS1","warm","short","chill1",44,"QUE",4,6
"VIBCAS07_SH_09","VIBCAS","07","SH","VIBCAS07_SH","09","WS1","warm","short","chill1",44,"VIB",4,6
"BETPAP06_HF_02","BETPAP","06","HF","BETPAP06_HF","02","WS1","warm","short","chill1",45,"BET",5,6
"ACEPEN08_SH_06","ACEPEN","08","SH","ACEPEN08_SH","06","WS1","warm","short","chill1",45,"ACE",5,6
"ILEMUC04_HF_01","ILEMUC","04","HF","ILEMUC04_HF","01","WS1","warm","short","chill1",46,"ILE",6,6
"ACERUB11_HF_06","ACERUB","11","HF","ACERUB11_HF","06","WS1","warm","short","chill1",46,"ACE",6,6
"BETALL08_SH_08","BETALL","08","SH","BETALL08_SH","08","WS1","warm","short","chill1",47,"BET",7,6
"ACESAC03_SH_03","ACESAC","03","SH","ACESAC03_SH","03","WS1","warm","short","chill1",47,"ACE",7,6
"ACESAC10_HF_09","ACESAC","10","HF","ACESAC10_HF","09","WS1","warm","short","chill1",48,"ACE",8,6
"VIBCAS01_SH_01","VIBCAS","01","SH","VIBCAS01_SH","01","WS1","warm","short","chill1",48,"VIB",8,6
"BETALL10_HF_05","BETALL","10","HF","BETALL10_HF","05","WS1","warm","short","chill1",49,"BET",1,7
"POPGRA07_HF_09","POPGRA","07","HF","POPGRA07_HF","09","WS1","warm","short","chill1",49,"POP",1,7
"POPGRA05_SH_07","POPGRA","05","SH","POPGRA05_SH","07","WS1","warm","short","chill1",50,"POP",2,7
"BETPAP07_HF_11","BETPAP","07","HF","BETPAP07_HF","11","WS1","warm","short","chill1",50,"BET",2,7
"BETPAP06_SH_05","BETPAP","06","SH","BETPAP06_SH","05","WS1","warm","short","chill1",51,"BET",3,7
"VIBCAS06_SH_03","VIBCAS","06","SH","VIBCAS06_SH","03","WS1","warm","short","chill1",51,"VIB",3,7
"FAGGRA06_SH_10","FAGGRA","06","SH","FAGGRA06_SH","10","WS1","warm","short","chill1",52,"FAG",4,7
"ACESAC02_HF_10","ACESAC","02","HF","ACESAC02_HF","10","WS1","warm","short","chill1",52,"ACE",4,7
"ILEMUC04_SH_10","ILEMUC","04","SH","ILEMUC04_SH","10","WS1","warm","short","chill1",53,"ILE",5,7
"ACEPEN01_HF_08","ACEPEN","01","HF","ACEPEN01_HF","08","WS1","warm","short","chill1",53,"ACE",5,7
"ACESAC06_HF_08","ACESAC","06","HF","ACESAC06_HF","08","WS1","warm","short","chill1",54,"ACE",6,7
"QUERUB08_SH_02","QUERUB","08","SH","QUERUB08_SH","02","WS1","warm","short","chill1",54,"QUE",6,7
"BETALL01_SH_06","BETALL","01","SH","BETALL01_SH","06","WS1","warm","short","chill1",55,"BET",7,7
"VIBLAN06_SH_08","VIBLAN","06","SH","VIBLAN06_SH","08","WS1","warm","short","chill1",55,"VIB",7,7
"ACEPEN12_HF_07","ACEPEN","12","HF","ACEPEN12_HF","07","WS1","warm","short","chill1",56,"ACE",8,7
"ILEMUC06_HF_08","ILEMUC","06","HF","ILEMUC06_HF","08","WS1","warm","short","chill1",56,"ILE",8,7
"FAGGRA08_SH_05","FAGGRA","08","SH","FAGGRA08_SH","05","WS1","warm","short","chill1",57,"FAG",1,8
"BETALL02_SH_06","BETALL","02","SH","BETALL02_SH","06","WS1","warm","short","chill1",57,"BET",1,8
"FAGGRA03_HF_05","FAGGRA","03","HF","FAGGRA03_HF","05","WS1","warm","short","chill1",58,"FAG",2,8
"BETALL17_HF_12","BETALL","17","HF","BETALL17_HF","12","WS1","warm","short","chill1",58,"BET",2,8
"BETALL16_HF_03","BETALL","16","HF","BETALL16_HF","03","WS1","warm","short","chill1",59,"BET",3,8
"QUERUB15_HF_12","QUERUB","15","HF","QUERUB15_HF","12","WS1","warm","short","chill1",59,"QUE",3,8
"QUERUB20_HF_12","QUERUB","20","HF","QUERUB20_HF","12","WS1","warm","short","chill1",60,"QUE",4,8
"ACERUB05_SH_05","ACERUB","05","SH","ACERUB05_SH","05","WS1","warm","short","chill1",60,"ACE",4,8
"ACESAC99_HF_02","ACESAC","99","HF","ACESAC99_HF","02","WS1","warm","short","chill1",61,"ACE",5,8
"QUERUB07_SH_09","QUERUB","07","SH","QUERUB07_SH","09","WS1","warm","short","chill1",61,"QUE",5,8
"ILEMUC03_SH_02","ILEMUC","03","SH","ILEMUC03_SH","02","WS1","warm","short","chill1",62,"ILE",6,8
"POPGRA06_SH_01","POPGRA","06","SH","POPGRA06_SH","01","WS1","warm","short","chill1",62,"POP",6,8
"ACERUB10_SH_11","ACERUB","10","SH","ACERUB10_SH","11","WS1","warm","short","chill1",63,"ACE",7,8
"VIBCAS04_HF_02","VIBCAS","04","HF","VIBCAS04_HF","02","WS1","warm","short","chill1",63,"VIB",7,8
"ILEMUC08_HF_05","ILEMUC","08","HF","ILEMUC08_HF","05","WS1","warm","short","chill1",64,"ILE",8,8
"VIBCAS05_SH_07","VIBCAS","05","SH","VIBCAS05_SH","07","WS1","warm","short","chill1",64,"VIB",8,8
"QUERUB05_SH_04","QUERUB","05","SH","QUERUB05_SH","04","WS1","warm","short","chill1",65,"QUE",1,9
"ACERUB99_HF_10","ACERUB","99","HF","ACERUB99_HF","10","WS1","warm","short","chill1",65,"ACE",1,9
"ACERUB13_HF_02","ACERUB","13","HF","ACERUB13_HF","02","CL1","cool","long","chill1",1,"ACE",1,1
"VIBCAS01_SH_09","VIBCAS","01","SH","VIBCAS01_SH","09","CL1","cool","long","chill1",1,"VIB",1,1
"BETALL01_SH_08","BETALL","01","SH","BETALL01_SH","08","CL1","cool","long","chill1",2,"BET",2,1
"FAGGRA14_HF_02","FAGGRA","14","HF","FAGGRA14_HF","02","CL1","cool","long","chill1",2,"FAG",2,1
"BETALL10_HF_03","BETALL","10","HF","BETALL10_HF","03","CL1","cool","long","chill1",3,"BET",3,1
"ACERUB07_SH_09","ACERUB","07","SH","ACERUB07_SH","09","CL1","cool","long","chill1",3,"ACE",3,1
"BETALL20_HF_05","BETALL","20","HF","BETALL20_HF","05","CL1","cool","long","chill1",4,"BET",4,1
"VIBLAN04_HF_07","VIBLAN","04","HF","VIBLAN04_HF","07","CL1","cool","long","chill1",4,"VIB",4,1
"BETPAP06_SH_09","BETPAP","06","SH","BETPAP06_SH","09","CL1","cool","long","chill1",5,"BET",5,1
"VIBCAS07_HF_12","VIBCAS","07","HF","VIBCAS07_HF","12","CL1","cool","long","chill1",5,"VIB",5,1
"ACERUB05_SH_02","ACERUB","05","SH","ACERUB05_SH","02","CL1","cool","long","chill1",6,"ACE",6,1
"FAGGRA07_SH_10","FAGGRA","07","SH","FAGGRA07_SH","10","CL1","cool","long","chill1",6,"FAG",6,1
"VIBLAN11_HF_07","VIBLAN","11","HF","VIBLAN11_HF","07","CL1","cool","long","chill1",7,"VIB",7,1
"QUERUB07_SH_10","QUERUB","07","SH","QUERUB07_SH","10","CL1","cool","long","chill1",7,"QUE",7,1
"BETPAP13_HF_11","BETPAP","13","HF","BETPAP13_HF","11","CL1","cool","long","chill1",8,"BET",8,1
"ACEPEN07_SH_01","ACEPEN","07","SH","ACEPEN07_SH","01","CL1","cool","long","chill1",8,"ACE",8,1
"VIBLAN12_HF_02","VIBLAN","12","HF","VIBLAN12_HF","02","CL1","cool","long","chill1",9,"VIB",1,2
"ILEMUC04_HF_03","ILEMUC","04","HF","ILEMUC04_HF","03","CL1","cool","long","chill1",9,"ILE",1,2
"QUERUB23_HF_02","QUERUB","23","HF","QUERUB23_HF","02","CL1","cool","long","chill1",10,"QUE",2,2
"VIBCAS08_HF_11","VIBCAS","08","HF","VIBCAS08_HF","11","CL1","cool","long","chill1",10,"VIB",2,2
"ILEMUC06_HF_12","ILEMUC","06","HF","ILEMUC06_HF","12","CL1","cool","long","chill1",11,"ILE",3,2
"VIBCAS05_SH_04","VIBCAS","05","SH","VIBCAS05_SH","04","CL1","cool","long","chill1",11,"VIB",3,2
"POPGRA01_SH_04","POPGRA","01","SH","POPGRA01_SH","04","CL1","cool","long","chill1",12,"POP",4,2
"VIBLAN05_SH_11","VIBLAN","05","SH","VIBLAN05_SH","11","CL1","cool","long","chill1",12,"VIB",4,2
"ACERUB10_SH_12","ACERUB","10","SH","ACERUB10_SH","12","CL1","cool","long","chill1",13,"ACE",5,2
"BETPAP09_SH_02","BETPAP","09","SH","BETPAP09_SH","02","CL1","cool","long","chill1",13,"BET",5,2
"ILEMUC01_SH_09","ILEMUC","01","SH","ILEMUC01_SH","09","CL1","cool","long","chill1",14,"ILE",6,2
"QUERUB17_HF_01","QUERUB","17","HF","QUERUB17_HF","01","CL1","cool","long","chill1",14,"QUE",6,2
"BETALL17_HF_03","BETALL","17","HF","BETALL17_HF","03","CL1","cool","long","chill1",15,"BET",7,2
"POPGRA05_SH_05","POPGRA","05","SH","POPGRA05_SH","05","CL1","cool","long","chill1",15,"POP",7,2
"FAGGRA08_SH_09","FAGGRA","08","SH","FAGGRA08_SH","09","CL1","cool","long","chill1",16,"FAG",8,2
"ACESAC02_HF_04","ACESAC","02","HF","ACESAC02_HF","04","CL1","cool","long","chill1",16,"ACE",8,2
"VIBLAN02_SH_01","VIBLAN","02","SH","VIBLAN02_SH","01","CL1","cool","long","chill1",17,"VIB",1,3
"FAGGRA04_SH_12","FAGGRA","04","SH","FAGGRA04_SH","12","CL1","cool","long","chill1",17,"FAG",1,3
"BETPAP08_SH_09","BETPAP","08","SH","BETPAP08_SH","09","CL1","cool","long","chill1",18,"BET",2,3
"ACEPEN04_HF_05","ACEPEN","04","HF","ACEPEN04_HF","05","CL1","cool","long","chill1",18,"ACE",2,3
"ILEMUC06_SH_12","ILEMUC","06","SH","ILEMUC06_SH","12","CL1","cool","long","chill1",19,"ILE",3,3
"ACESAC02_SH_10","ACESAC","02","SH","ACESAC02_SH","10","CL1","cool","long","chill1",19,"ACE",3,3
"ACERUB11_HF_07","ACERUB","11","HF","ACERUB11_HF","07","CL1","cool","long","chill1",20,"ACE",4,3
"BETALL10_SH_03","BETALL","10","SH","BETALL10_SH","03","CL1","cool","long","chill1",20,"BET",4,3
"ACEPEN11_HF_08","ACEPEN","11","HF","ACEPEN11_HF","08","CL1","cool","long","chill1",21,"ACE",5,3
"VIBLAN09_HF_03","VIBLAN","09","HF","VIBLAN09_HF","03","CL1","cool","long","chill1",21,"VIB",5,3
"BETPAP10_SH_09","BETPAP","10","SH","BETPAP10_SH","09","CL1","cool","long","chill1",22,"BET",6,3
"ACEPEN02_HF_11","ACEPEN","02","HF","ACEPEN02_HF","11","CL1","cool","long","chill1",22,"ACE",6,3
"ILEMUC03_HF_01","ILEMUC","03","HF","ILEMUC03_HF","01","CL1","cool","long","chill1",23,"ILE",7,3
"ACEPEN01_HF_12","ACEPEN","01","HF","ACEPEN01_HF","12","CL1","cool","long","chill1",23,"ACE",7,3
"FAGGRA03_HF_04","FAGGRA","03","HF","FAGGRA03_HF","04","CL1","cool","long","chill1",24,"FAG",8,3
"VIBLAN03_HF_10","VIBLAN","03","HF","VIBLAN03_HF","10","CL1","cool","long","chill1",24,"VIB",8,3
"POPGRA04_SH_03","POPGRA","04","SH","POPGRA04_SH","03","CL1","cool","long","chill1",25,"POP",1,4
"ACESAC06_HF_03","ACESAC","06","HF","ACESAC06_HF","03","CL1","cool","long","chill1",25,"ACE",1,4
"FAGGRA06_SH_06","FAGGRA","06","SH","FAGGRA06_SH","06","CL1","cool","long","chill1",26,"FAG",2,4
"ILEMUC03_SH_09","ILEMUC","03","SH","ILEMUC03_SH","09","CL1","cool","long","chill1",26,"ILE",2,4
"ILEMUC07_SH_04","ILEMUC","07","SH","ILEMUC07_SH","04","CL1","cool","long","chill1",27,"ILE",3,4
"BETALL19_HF_11","BETALL","19","HF","BETALL19_HF","11","CL1","cool","long","chill1",27,"BET",3,4
"QUERUB08_SH_06","QUERUB","08","SH","QUERUB08_SH","06","CL1","cool","long","chill1",28,"QUE",4,4
"POPGRA06_HF_11","POPGRA","06","HF","POPGRA06_HF","11","CL1","cool","long","chill1",28,"POP",4,4
"BETALL09_SH_01","BETALL","09","SH","BETALL09_SH","01","CL1","cool","long","chill1",29,"BET",5,4
"ACEPEN06_SH_04","ACEPEN","06","SH","ACEPEN06_SH","04","CL1","cool","long","chill1",29,"ACE",5,4
"POPGRA03_HF_01","POPGRA","03","HF","POPGRA03_HF","01","CL1","cool","long","chill1",30,"POP",6,4
"QUERUB16_HF_12","QUERUB","16","HF","QUERUB16_HF","12","CL1","cool","long","chill1",30,"QUE",6,4
"VIBCAS04_SH_07","VIBCAS","04","SH","VIBCAS04_SH","07","CL1","cool","long","chill1",31,"VIB",7,4
"BETPAP15_HF_12","BETPAP","15","HF","BETPAP15_HF","12","CL1","cool","long","chill1",31,"BET",7,4
"ACEPEN09_SH_02","ACEPEN","09","SH","ACEPEN09_SH","02","CL1","cool","long","chill1",32,"ACE",8,4
"BETPAP09_HF_01","BETPAP","09","HF","BETPAP09_HF","01","CL1","cool","long","chill1",32,"BET",8,4
"ILEMUC08_HF_09","ILEMUC","08","HF","ILEMUC08_HF","09","CL1","cool","long","chill1",33,"ILE",1,5
